User ID,Word,Associative Bias,Alternative,biased_word_context,adversarial_word_context,masked_prompt,target,incorrect,test_type,choiceA,choiceB,target_col,Please select the best answer to fill in the blank.
QHKQ32WVQEGN,tea,hot,chilly,kettle,fridge,Marco usually puts his tea in the kettle before drinking. The tea is _____.,hot,chilly,1,chilly,hot,choiceB,{{choiceB}}
76VNAHQ9VAC3,stingray,edible,inedible,delicious,disgusting,My first time trying stingray as part of my meal turned out to be delicious. The stingray is _____.,edible,inedible,1,edible,inedible,choiceA,{{choiceA}}
VNAQPVX4R36A,lamppost,tall,stubby,difficulty,ease,Marlon could change the bulb of the lamppost with ease. The lamppost is _____.,stubby,tall,2,tall,stubby,choiceB,{{choiceB}}
QHKQ32WVQEGN,grass,long,scalped,uncut,burned,The owner arrived to find the grass uncut. The grass is _____.,long,scalped,1,scalped,long,choiceB,{{choiceB}}
XH7FWCGRRXDJ,tree trunk,vertical,horizontal,long,tall,I dug out the tall tree trunk. The tree trunk is _____.,horizontal,vertical,2,vertical,horizontal,choiceB,{{choiceA}}
XH7FWCGRRXDJ,jukebox,musical,dissonant,dance,cry,The sound of the jukebox made me want to cry. The jukebox is _____.,dissonant,musical,2,musical,dissonant,choiceB,{{choiceB}}
3MMFR6RXMZM2,jalapeno,extinct,alive,unavailable,available,Jalapenos are unavailable anywhere. The jalapeno is _____.,extinct,alive,1,alive,extinct,choiceB,{{choiceB}}
XH7FWCGRRXDJ,lizard,extinct,reproducing,Nobody,Everybody,Everybody had seen that type of lizard. The lizard is _____.,reproducing,extinct,2,reproducing,extinct,choiceA,{{choiceA}}
FWD4Z73KK6F6,thumbtack,plastic,metal,snapped,bent,Jane pushed the thumbtack too hard and it snapped in half. The thumbtack is _____.,plastic,metal,1,metal,plastic,choiceB,{{choiceB}}
3MMFR6RXMZM2,sled,heavy,light,durable,flimsy,The sled is durable. The sled is _____.,heavy,light,1,light,heavy,choiceB,{{choiceB}}
3MMFR6RXMZM2,seaweed,edible,toxic,sushi,skincare,The seaweed is found in the skincare. The seaweed is _____.,toxic,edible,2,edible,toxic,choiceB,{{choiceB}}
3MMFR6RXMZM2,blackberry,poisonous,fine,toxic,healthy,I gave Chuck a toxic blueberry. The blackberry is _____.,poisonous,fine,1,fine,poisonous,choiceB,{{choiceA}}
3MMFR6RXMZM2,crumb,edible,toxic,cake,soap,Mike found a crumb that had fallen off a piece of soap. The crumb is _____.,toxic,edible,2,toxic,edible,choiceA,{{choiceA}}
XH7FWCGRRXDJ,bubble wrap,edible,inedible,harmless,dire,Ingesting small amounts of this type of bubble wrap might result in dire consequences. The bubble wrap is _____.,inedible,edible,2,inedible,edible,choiceA,{{choiceA}}
FWD4Z73KK6F6,bone,hollow,filled,lighter,heavier,The bone was lighter than it looked. The bone is _____.,hollow,filled,1,hollow,filled,choiceA,{{choiceA}}
EZCVAWE2HAMP,seafood,good,disgusting,ate,discarded,May happily discarded the plate of seafood. The seafood is _____.,disgusting,good,2,disgusting,good,choiceA,{{choiceA}}
3MMFR6RXMZM2,wooden leg,rigid,bendable,spear,bow,The wooden leg resembled a bow. The wooden leg is _____.,bendable,rigid,2,rigid,bendable,choiceB,{{choiceB}}
XH7FWCGRRXDJ,peach,edible,inedible,fresh,moldy,The peach is moldy. The peach is _____.,inedible,edible,2,edible,inedible,choiceB,{{choiceB}}
FPMCK2P37RW2,tarantula,edible,inedible,alive,decayed,Yolanda's blue tarantula is decayed. The tarantula is _____.,inedible,edible,2,edible,inedible,choiceB,{{choiceB}}
QHKQ32WVQEGN,arch,round,triangular,curved,pointy,The top of the arch is curved. The arch is _____.,round,triangular,1,round,triangular,choiceA,{{choiceA}}
QHKQ32WVQEGN,stem,smooth,thorny,sunflower,rose,Donald looked outside and saw a sunflower. The stem is _____.,smooth,thorny,1,thorny,smooth,choiceB,{{choiceB}}
QRFN2MNYRJMF,breakfast,ready,unprepared,plate,stove,The breakfast was on the plate while max sat a the table. The breakfast is _____.,ready,unprepared,1,ready,unprepared,choiceA,{{choiceA}}
EZCVAWE2HAMP,shower cap,plastic,organic,BPA,natural,Mary read the label on the shower cap that said it contained natural chemicals. The shower cap is _____.,organic,plastic,2,organic,plastic,choiceA,{{choiceA}}
3MMFR6RXMZM2,yo-yo,circular,square,rolled,stacked,The yo-yos rolled easily. The yo-yo is _____.,circular,square,1,square,circular,choiceB,{{choiceB}}
FWD4Z73KK6F6,hay,warm,wet,solid,rotten,The hay was proof that the barn roof was solid. The hay is _____.,warm,wet,1,warm,wet,choiceA,{{choiceA}}
FPMCK2P37RW2,cornmeal,edible,molly,fantastic,disgusting,Bill cooked some disgusting break with the cornmeal. The cornmeal is _____.,molly,edible,2,molly,edible,choiceA,{{choiceA}}
QRFN2MNYRJMF,backgammon,popular,unpopular,many,few,many people play backgammon. The backgammon is _____.,popular,unpopular,1,popular,unpopular,choiceA,{{choiceA}}
76VNAHQ9VAC3,pickle,edible,poisonous,brine,lye,Jane soaked the pickle in lye. The pickle is _____.,poisonous,edible,2,edible,poisonous,choiceB,{{choiceB}}
3MMFR6RXMZM2,bow,straight,curved,broken,drawn,The string of Gail's new bow was drawn. The bow is _____.,curved,straight,2,curved,straight,choiceA,{{choiceA}}
FWD4Z73KK6F6,tuba,hollow,filled,loud,no,The tuba made loud  noises when he blew on the mouthpiece. The tuba is _____.,hollow,filled,1,hollow,filled,choiceA,{{choiceA}}
3MMFR6RXMZM2,spout,open,closed,flowing,obstructed,The plumbing is obstructed from the spout. The spout is _____.,closed,open,2,open,closed,choiceB,{{choiceB}}
XJKGQQWFXKTX,combination lock,universal,specific,successful,disappointed,John tried to use his combination lock on a different kind and was successful. The combination lock is _____.,universal,specific,1,specific,universal,choiceB,{{choiceB}}
XH7FWCGRRXDJ,pecan,edible,inedible,safe,ruined,The pecan on the floor is ruined. The pecan is _____.,inedible,edible,2,edible,inedible,choiceB,{{choiceB}}
76VNAHQ9VAC3,plug,empty,full,unplugged,charging,Marco's laptop charger is charging. The plug is _____.,full,empty,2,full,empty,choiceA,{{choiceA}}
VNAQPVX4R36A,soda,expensive,inexpensive,eight,two,Rob bought the sode bottle for eight dollars. The soda is _____.,expensive,inexpensive,1,inexpensive,expensive,choiceB,{{choiceB}}
XH7FWCGRRXDJ,belt,circular,squared,barrel,brick,Mike wrapped the belt around the barrel. The belt is _____.,circular,squared,1,circular,squared,choiceA,{{choiceA}}
3MMFR6RXMZM2,rattlesnake,extinct,existing,never,often,Bill never encountered rattlesnakes these days. The rattlesnake is _____.,extinct,existing,1,existing,extinct,choiceB,{{choiceB}}
EZCVAWE2HAMP,sink,empty,filled,ago,late,The dishwasher arrived five hours late. The sink is _____.,filled,empty,2,empty,filled,choiceB,{{choiceA}}
XH7FWCGRRXDJ,garlic,edible,unpalatable,oil,dirt,The garlic was cooked with oil. The garlic is _____.,edible,unpalatable,1,edible,unpalatable,choiceA,{{choiceA}}
EZCVAWE2HAMP,bowling ball,spherical,triangular,fast,slow,The bowling ball moved slow down the lane. The bowling ball is _____.,triangular,spherical,2,spherical,triangular,choiceB,{{choiceA}}
3MMFR6RXMZM2,coin,silver,gold,Less,More,The value of the coin is More than other natural metals. The coin is _____.,gold,silver,2,gold,silver,choiceA,{{choiceA}}
FPMCK2P37RW2,vial,empty,overflowing,clean ,spilling,Brad needed a vial that was spilling. The vial is _____.,overflowing,empty,2,overflowing,empty,choiceA,{{choiceA}}
XH7FWCGRRXDJ,lime,edible,inedible,firm,slimy,The lime's skin was slimy. The lime is _____.,inedible,edible,2,edible,inedible,choiceB,{{choiceB}}
QRFN2MNYRJMF,ram,large,little,adult,baby,"Joseph, the ram, is an baby. The ram is _____.",little,large,2,large,little,choiceB,{{choiceB}}
XH7FWCGRRXDJ,baby,healthy,unhealthy,hiccups,mumps,Martina's baby has a case of the mumps. The baby is _____.,unhealthy,healthy,2,unhealthy,healthy,choiceA,{{choiceA}}
3MMFR6RXMZM2,mallet,heavy,light,difficulty,ease,The boy picked up the mallet with difficulty. The mallet is _____.,heavy,light,1,heavy,light,choiceA,{{choiceA}}
3MMFR6RXMZM2,chili,edible,inedible,plate,floor,The chili was on the plate after cooking it. The chili is _____.,edible,inedible,1,inedible,edible,choiceB,{{choiceB}}
VNAQPVX4R36A,bamboo,edible,inedible,fantastic,terrible,The bamboo made a terrible addition to the salad. The bamboo is _____.,inedible,edible,2,edible,inedible,choiceB,{{choiceB}}
XH7FWCGRRXDJ,puppet,dead,functional,uncharged,charged,The puppet's battery was charged. The puppet is _____.,functional,dead,2,functional,dead,choiceA,{{choiceA}}
XH7FWCGRRXDJ,beehive,large,puny,thousands,dozens,The beehive housed dozens of bees. The beehive is _____.,puny,large,2,puny,large,choiceA,{{choiceB}}
FWD4Z73KK6F6,lens,sharp,soft,vibrant,dull,The picture Martha took was vibrant using her new lens. The lens is _____.,sharp,soft,1,soft,sharp,choiceB,{{choiceB}}
XH7FWCGRRXDJ,polar bear,extinct,alive,sad,happy,The biologist was happy about the polar bear. The polar bear is _____.,alive,extinct,2,extinct,alive,choiceB,{{choiceB}}
FWD4Z73KK6F6,razor,long,tiny,strait,hobby,Bill wielded the hobby razor. The razor is _____.,tiny,long,2,long,tiny,choiceB,{{choiceB}}
XH7FWCGRRXDJ,cigarette holder,plastic,metal,thump,clink,The cigarette holder fell to the ground with a clink. The cigarette holder is _____.,metal,plastic,2,metal,plastic,choiceA,{{choiceA}}
EZCVAWE2HAMP,basket,round,square,ball,box,The basket could fit a box easily. The basket is _____.,square,round,2,square,round,choiceA,{{choiceA}}
76VNAHQ9VAC3,creme brulee,edible,inedible,thrilled,devastated,Jimmy was thrilled by the results of his creme brulee. The creme brulee is _____.,edible,inedible,1,edible,inedible,choiceA,{{choiceA}}
EZCVAWE2HAMP,ship,empty,full,welcoming,rejecting ,The captain of the cruise was rejecting  additional passengers onto the ship. The ship is _____.,full,empty,2,empty,full,choiceB,{{choiceB}}
FWD4Z73KK6F6,thread,thin,thick,easy,difficult,The thread was easy to fit through the needle hole. The thread is _____.,thin,thick,1,thin,thick,choiceA,{{choiceB}}
EZCVAWE2HAMP,briefcase,empty,closed,distributed,guarded,Bill guarded the papers in his briefcase. The briefcase is _____.,closed,empty,2,closed,empty,choiceA,{{choiceA}}
3MMFR6RXMZM2,minivan,expensive,cheap,new,used,Doreen bought her minivan new. The minivan is _____.,expensive,cheap,1,expensive,cheap,choiceA,{{choiceA}}
VNAQPVX4R36A,gutter,empty,full,draining,flooding,The water in the street was draining. The gutter is _____.,empty,full,1,empty,full,choiceA,{{choiceA}}
FWD4Z73KK6F6,tortilla,edible,poisonous,praised,warned,Richard was praised about the tortilla. The tortilla is _____.,edible,poisonous,1,poisonous,edible,choiceB,{{choiceB}}
QHKQ32WVQEGN,giraffe,extinct,alive,museum,zoo,The giraffe was featured in a museum. The giraffe is _____.,extinct,alive,1,alive,extinct,choiceB,{{choiceB}}
FPMCK2P37RW2,robot,dead,functional,vulnerable,impervious,"The robot sat on the rock, impervious to the intense EMP attack leveled against it. The robot is _____.",functional,dead,2,functional,dead,choiceA,{{choiceA}}
EZCVAWE2HAMP,dish,edible,spoiled,energized,nauseous,Wendy felt nauseous after eating lunch. The dish is _____.,spoiled,edible,2,spoiled,edible,choiceA,{{choiceA}}
3MMFR6RXMZM2,map,accurate,wrong,here,lost,The map got me here. The map is _____.,accurate,wrong,1,accurate,wrong,choiceA,{{choiceA}}
3MMFR6RXMZM2,knitting needle,long,tiny,adults,children,The knitting needle was made for children. The knitting needle is _____.,tiny,long,2,long,tiny,choiceB,{{choiceB}}
FPMCK2P37RW2,moss,edible,inedible,fine,nauseous,"After eating the moss, Todd felt fine. The moss is _____.",edible,inedible,1,inedible,edible,choiceB,{{choiceB}}
76VNAHQ9VAC3,hourglass,empty,full,not,consistently,Bills hourglass could not tell time. The hourglass is _____.,empty,full,1,full,empty,choiceB,{{choiceB}}
EZCVAWE2HAMP,exhaust pipe,vertical,angled,soft,loud,Rob's exhaust pipe made loud noises when he drove. The exhaust pipe is _____.,angled,vertical,2,angled,vertical,choiceA,{{choiceA}}
FWD4Z73KK6F6,tool,free,expensive,inconsequential,devastating,It was financially devastating when the tool was broken. The tool is _____.,expensive,free,2,free,expensive,choiceB,{{choiceB}}
3MMFR6RXMZM2,mantle,flat,bumpy,pressed,wrinkly,Sam's mantle was pressed when she pulled it out of the washing machine. The mantle is _____.,flat,bumpy,1,bumpy,flat,choiceB,{{choiceB}}
XH7FWCGRRXDJ,cocoon,elastic,stiff,bouncing,breaking,Brian hit the cocoon with a stick breaking it off the side. The cocoon is _____.,stiff,elastic,2,elastic,stiff,choiceB,{{choiceB}}
FPMCK2P37RW2,toad,small,gigantic,hand,truck,Chris carried the frog home in his hand. The toad is _____.,small,gigantic,1,small,gigantic,choiceA,{{choiceA}}
FWD4Z73KK6F6,dumpling,edible,inedible,marvelous,stale,Ashley smelled the dumpling in her bowl and it smelled stale. The dumpling is _____.,inedible,edible,2,inedible,edible,choiceA,{{choiceA}}
FPMCK2P37RW2,bulldozer,amphibious,wind-driven,pontoons,sails,The bulldozer featured enormous sails. The bulldozer is _____.,wind-driven,amphibious,2,wind-driven,amphibious,choiceA,{{choiceA}}
3MMFR6RXMZM2,scoreboard,online,offline,disconnected,connected,Brad connected the scoreboard. The scoreboard is _____.,offline,online,2,online,offline,choiceB,{{choiceA}}
VNAQPVX4R36A,snack,delicious,rotten,excited,disgusted,I was excited by the snack. The snack is _____.,delicious,rotten,1,rotten,delicious,choiceB,{{choiceB}}
XH7FWCGRRXDJ,apple,edible,inedible,real,wax,The apple wax. The apple is _____.,inedible,edible,2,inedible,edible,choiceA,{{choiceA}}
3MMFR6RXMZM2,cocoon,transparent,solid,glass,rock,The coconut looked as tho it was made of rock. The cocoon is _____.,solid,transparent,2,transparent,solid,choiceB,{{choiceB}}
XH7FWCGRRXDJ,foam,transparent,cloudy,allowed,blcoked,Mark had a foam gun that blcoked people taking pictures. The foam is _____.,cloudy,transparent,2,cloudy,transparent,choiceA,{{choiceA}}
XH7FWCGRRXDJ,ice cube,cold,melted,relieved,disappointed,"Janet, hoping her drink was still cold, picked it up and was disappointed. The ice cube is _____.",melted,cold,2,cold,melted,choiceB,{{choiceB}}
XH7FWCGRRXDJ,cot,warm,cold,sweated,shivered,Jimmy shivered in his cot. The cot is _____.,cold,warm,2,cold,warm,choiceA,{{choiceA}}
QHKQ32WVQEGN,twig,long,short,forty,two,The tree is forty years old. The twig is _____.,long,short,1,long,short,choiceA,{{choiceB}}
QHKQ32WVQEGN,window,open,sealed,invading,surrounding,Mosquitos were invading the house. The window is _____.,open,sealed,1,sealed,open,choiceB,{{choiceB}}
3MMFR6RXMZM2,bathtub,large,miniature,huge,tiny,The kids got in the huge bathtub. The bathtub is _____.,large,miniature,1,miniature,large,choiceB,{{choiceB}}
QRFN2MNYRJMF,cart,empty,overflowing,dumped,packed,The boy dumped potatoes in the cart. The cart is _____.,empty,overflowing,1,overflowing,empty,choiceB,{{choiceA}}
XH7FWCGRRXDJ,moss,alive,dead,green,black,The moss looked black on the tree. The moss is _____.,dead,alive,2,alive,dead,choiceB,{{choiceB}}
3MMFR6RXMZM2,mug,cold,hot,fridge ,pot,The coffee poured into the mug was in the fridge . The mug is _____.,cold,hot,1,hot,cold,choiceB,{{choiceB}}
VNAQPVX4R36A,pinwheel,vertical,horizontal,stood,fell,The pinwheel stood in the strong wind. The pinwheel is _____.,vertical,horizontal,1,horizontal,vertical,choiceB,{{choiceB}}
FPMCK2P37RW2,music box,empty,full,stolen,returned,The contents of Jane's music box had been returned. The music box is _____.,full,empty,2,empty,full,choiceB,{{choiceB}}
76VNAHQ9VAC3,teabag,empty,prepared,cut,filled,Mike had just cut the teabag. The teabag is _____.,empty,prepared,1,prepared,empty,choiceB,{{choiceA}}
EZCVAWE2HAMP,skin,dry,moist,itchy,soft,Jackie's skin was soft. The skin is _____.,moist,dry,2,moist,dry,choiceA,{{choiceA}}
FPMCK2P37RW2,lavender,purple,green,blooming,new,"In the garden, the lavender is new. The lavender is _____.",green,purple,2,purple,green,choiceB,{{choiceB}}
EZCVAWE2HAMP,tomato,edible,rotten,red,black,The tomato is red on the vine. The tomato is _____.,edible,rotten,1,edible,rotten,choiceA,{{choiceA}}
FPMCK2P37RW2,turkey,extinct,available,decomposing,gobbling,Nigel noticed that the birds were decomposing in the field. The turkey is _____.,extinct,available,1,extinct,available,choiceA,{{choiceA}}
3MMFR6RXMZM2,blowfish,edible,inedible,nutritious,hazardous,"In the sea, blowfish are nutritious to certain types of other fish. The blowfish is _____.",edible,inedible,1,edible,inedible,choiceA,{{choiceA}}
XH7FWCGRRXDJ,scooter,portable,large,effortless,backbreaking,"When Lilith broke her scooter, transporting it home was effortless. The scooter is _____.",portable,large,1,large,portable,choiceB,{{choiceB}}
FPMCK2P37RW2,box,empty,full,lite,heavy,Bill found the box to be quite heavy. The box is _____.,full,empty,2,empty,full,choiceB,{{choiceB}}
XH7FWCGRRXDJ,shopping cart,empty,full,load,unload,We had to load the shopping cart. The shopping cart is _____.,empty,full,1,full,empty,choiceB,{{choiceB}}
3MMFR6RXMZM2,canvas,blank,filled,gessoed,dried,My oil painting hasn't been dried yet. The canvas is _____.,filled,blank,2,filled,blank,choiceA,{{choiceA}}
XJKGQQWFXKTX,parsley,edible,inedible,nutritious,decorative,This parsley is purely nutritious. The parsley is _____.,edible,inedible,1,edible,inedible,choiceA,{{choiceA}}
3MMFR6RXMZM2,pool table,empty,full,bare,cluttered,We tried to play on the bare pool table. The pool table is _____.,empty,full,1,empty,full,choiceA,{{choiceB}}
FPMCK2P37RW2,hedge,long,small,grew,withered,The hedge grew. The hedge is _____.,long,small,1,small,long,choiceB,{{choiceB}}
VNAQPVX4R36A,popcorn,hot,cold,fluffy,sealed,The popcorn kernels were fluffy. The popcorn is _____.,hot,cold,1,hot,cold,choiceA,{{choiceA}}
EZCVAWE2HAMP,cotton candy,edible,inedible,given,thrown,Gilbert's cotton candy had been thrown away. The cotton candy is _____.,inedible,edible,2,inedible,edible,choiceA,{{choiceA}}
