Word	Associative Bias	Alternative	bert-base-cased	bert-large-cased-whole-word-masking	roberta-base	roberta-large	distilroberta-base	DistilBERT	squeezebert/squeezebert-uncased	google/mobilebert-uncased	allenai/longformer-base-4096	allenai/longformer-large-4096	albert-base-v2	albert-large-v2	albert-xlarge-v2	albert-xxlarge-v2	distilbert-base-cased
hay	dry	wet	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
grass	long	short	False	False	True	True	True	False	True	False	True	True	True	False	False	True	False
grass	long	scalped	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
wineglass	empty	full	True	True	True	True	False	True	False	True	True	True	False	False	True	True	True
papaya	tall	short	False	True	False	True	True	True	True	True	False	True	True	False	True	False	False
machine gun	portable	stuck	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
soda fountain	popular	unpopular	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
soda fountain	popular	obscure	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
soda fountain	popular	unknown	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
pinwheel	circular	square	True	True	True	False	False	True	False	True	True	False	True	False	True	True	False
pinwheel	circular	triangular	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
root	simple	complex	True	False	True	True	True	True	True	True	False	False	True	False	False	False	True
tab	empty	filled	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
croissant	edible	inedible	True	True	True	False	False	True	True	True	True	False	False	True	False	False	False
croissant	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
croissant	edible	disgusting	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
soup	delicious	bad	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
soup	delicious	disgusting	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
soup	delicious	rancid	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
stalagmite	solid	crumbling	True	True	True	True	True	True	True	True	True	True	False	True	False	True	False
octopus	extinct	plentiful	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
octopus	extinct	common	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
octopus	extinct	overpopulated	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
hail	cold	hot	True	True	True	True	False	False	True	False	True	True	False	False	False	True	False
hail	cold	warm	True	True	True	True	False	True	True	False	False	True	False	True	False	True	True
hail	cold	burning	True	True	True	True	False	True	True	True	True	True	False	False	False	True	True
sling	long	short	False	False	True	True	True	True	True	False	True	True	True	False	True	False	True
sling	long	broken	False	True	True	False	False	True	True	True	True	True	True	False	False	False	False
bagpipe	ancient	new	False	True	False	False	False	False	True	False	False	False	True	True	False	True	False
bulletin board	open	locked	True	True	True	False	True	True	True	True	True	False	True	True	False	True	True
bulletin board	open	closed	False	True	True	False	False	True	False	False	True	False	True	False	True	False	True
bulletin board	open	private	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
turtle	edible	pet	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
nightstand	open	closed	True	True	True	False	False	False	False	True	True	False	True	False	False	False	True
nightstand	open	locked	True	True	True	False	False	True	True	True	True	False	True	True	False	True	True
nightstand	open	sealed	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
thorn	sharp	soft	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True
coin	gold	copper	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
coin	gold	nickel	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
coin	gold	silver	True	False	True	True	True	False	False	True	False	False	True	False	False	False	True
barrette	ornamental	functional	True	True	False	False	False	True	True	True	False	False	True	True	False	False	False
barrette	ornamental	important	True	True	False	False	False	False	True	True	False	False	True	False	False	False	False
barrette	ornamental	vital	True	True	False	False	False	True	True	True	False	False	True	True	False	False	False
coin	silver	gold	False	True	False	False	False	True	True	False	True	True	False	True	True	True	False
rake	long	short	False	False	False	True	True	True	True	False	True	True	True	False	True	False	False
platypus	amphibious	aquatic	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
slime	poisonous	edible	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True
slime	poisonous	non-toxic	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
slime	poisonous	delicious	True	True	False	False	False	True	True	True	True	False	False	False	False	False	True
cleaver	sharp	dull	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
bedpost	wooden	metal	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
subway	underground	raised	True	True	True	False	True	True	True	True	True	False	True	True	False	False	True
subway	underground	elevated	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
tortilla	circular	square	True	True	False	False	False	True	True	True	True	False	True	True	False	True	False
tortilla	circular	triangular	True	True	False	False	False	True	True	True	False	False	False	False	False	True	True
fence	high	low	False	True	True	True	True	True	True	False	True	True	True	False	True	True	True
ladle	empty	full	True	True	True	True	False	True	False	True	True	True	False	False	False	True	True
bathtub	large	tiny	True	True	False	True	True	True	True	True	True	True	True	True	False	True	True
bathtub	large	small	False	True	False	True	True	False	False	True	True	True	True	False	True	True	False
bathtub	large	miniature	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
tree trunk	vertical	horizontal	True	True	True	False	False	True	False	False	True	False	False	True	False	False	True
clock	right	wrong	True	False	False	True	False	True	True	False	True	True	False	True	False	True	True
pool table	empty	full	True	True	True	True	True	True	True	True	False	True	False	False	True	True	False
pan	empty	full	True	True	True	True	False	True	True	True	True	True	False	True	True	True	True
oil	good	bad	True	True	True	False	True	True	True	True	True	False	True	True	True	True	True
lifesaver	dead	alive	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
map	accurate	inaccurate	True	True	True	False	False	True	True	False	True	False	True	False	False	False	False
map	accurate	wrong	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
sauce	hot	cold	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
scalpel	sharp	dull	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True
porcupine	extinct	present	True	True	False	False	False	True	False	True	True	False	True	True	True	False	True
porcupine	extinct	existing	True	True	True	False	True	True	True	True	True	False	True	True	True	False	True
porcupine	extinct	available	True	True	False	False	False	True	True	True	True	False	True	True	False	False	True
wineglass	full	empty	False	False	False	False	True	False	True	False	False	False	True	True	False	False	False
shoelace	elastic	brittle	True	True	False	False	False	True	True	True	True	False	False	False	False	False	False
sewing machine	mechanical	fake	True	True	False	False	False	True	True	True	True	False	True	False	False	False	True
locket	gold	silver	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True
whoopee cushion	flat	full	True	True	True	True	False	True	True	True	True	True	False	False	False	False	False
whoopee cushion	flat	round	True	True	True	True	True	False	True	True	True	True	True	False	True	False	False
viewfinder	visible	hidden	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
viewfinder	visible	missing	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True
viewfinder	visible	gone	True	True	True	False	True	True	True	True	True	True	True	False	True	True	True
wallet	empty	full	True	True	True	True	False	True	True	True	False	True	True	False	True	True	True
paper towel	wet	dry	False	False	False	False	False	False	True	False	False	False	True	True	True	False	True
baklava	long	short	False	False	False	True	True	True	True	False	True	True	True	False	False	False	True
baklava	long	tiny	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
baklava	long	puny	True	True	True	True	True	True	True	False	True	True	True	True	False	False	False
spider	large	small	False	False	False	True	True	False	False	False	False	False	False	False	True	False	False
lantern	light	heavy	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True
lantern	light	bulky	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
mussel	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
mussel	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
mussel	edible	poisonous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
wire	thin	thick	True	True	True	True	True	True	False	True	True	True	True	False	False	False	True
urn	full	empty	False	False	False	False	False	False	False	False	True	False	True	True	False	False	False
urn	full	barren	True	True	True	True	True	False	False	True	True	True	False	True	False	True	True
towel	empty	full	True	True	True	False	False	True	False	True	True	False	True	False	False	True	True
axe	sharp	dull	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True
mandolin	musical	fake	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True
fire alarm	audible	silent	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False
